Price,Close,High,Low,Open,Volume,ticker
2023-07-28,333.80072021484375,335.418588461766,328.6709579484161,329.16420605704235,28484900,MSFT
2023-07-31,331.38385009765625,333.1398123061402,328.8583918744818,332.37034639692763,25446000,MSFT
2023-08-01,331.798095703125,333.96839917212804,329.19376164579324,330.6636312056574,18311900,MSFT
2023-08-02,323.0775451660156,329.1247724313431,321.9529249093119,329.1247724313431,27761300,MSFT
2023-08-03,322.24884033203125,325.4253591822319,321.5484364855866,321.5977492515645,18253700,MSFT
2023-08-04,323.3537292480469,330.61435706998384,322.82101286060225,327.39836976439574,23727700,MSFT
2023-08-07,325.6522521972656,326.638748415641,323.09723060433043,323.9357584110446,17741500,MSFT
2023-08-08,321.64703369140625,324.3105851400682,318.638232700356,322.544748733652,22327600,MSFT
2023-08-09,317.87872314453125,322.69279994467314,316.7146345953678,322.06145794853927,22373300,MSFT
2023-08-10,318.5691833496094,323.82722450423125,316.8428151475033,321.6174527338143,20113700,MSFT
2023-08-11,316.6751708984375,318.05625962756983,314.8994595848591,315.9352987108156,24342600,MSFT
2023-08-14,319.66424560546875,319.6839646920239,315.7576988733088,317.0500366268224,18836100,MSFT
2023-08-15,317.5137023925781,320.7000964574307,316.5666743212441,318.63832268798944,16966300,MSFT
2023-08-16,316.74261474609375,320.716745588524,316.1494577370067,317.1380426957456,20698900,MSFT
2023-08-17,313.26275634765625,318.19578484702873,312.60039125699797,316.88098033707746,21257200,MSFT
2023-08-18,312.8673400878906,314.74564524442695,307.9935939126714,310.90003574711136,24744800,MSFT
2023-08-21,318.2057189941406,319.08554388527233,313.42097159988043,314.30079649101214,24040000,MSFT
2023-08-22,318.779052734375,322.357724957099,317.7904679139887,321.7843590357293,16102000,MSFT
2023-08-23,323.2672424316406,325.44214114565574,319.76764365334907,320.1235498834675,21166400,MSFT
2023-08-24,316.3175048828125,329.1790038104103,316.3076093798751,329.05048294908903,23281400,MSFT
2023-08-25,319.29315185546875,321.64595850158366,315.16084417438077,317.8003790491066,21684100,MSFT
2023-08-28,320.0049133300781,322.42692799992096,318.0475045559713,321.9425310997952,14808500,MSFT
2023-08-29,324.6611633300781,325.2246639510212,318.20570528498234,318.20570528498234,19284600,MSFT
2023-08-30,325.0368347167969,326.0451804445671,322.72354969246516,324.91820935696705,15222100,MSFT
2023-08-31,324.0185852050781,327.13262149789296,323.0497611758668,325.4421498250876,26411000,MSFT
2023-09-01,324.9082946777344,328.2002688955857,323.04975036551434,327.5280384500807,14931200,MSFT
2023-09-05,329.7425231933594,331.02770182806336,324.9083581065782,325.2444733949473,18553900,MSFT
2023-09-06,329.0801086425781,330.64205933119945,326.41091765065016,329.5744010359564,17535800,MSFT
2023-09-07,326.14404296875,329.27784015884396,325.27408344304047,327.5082949368657,18381000,MSFT
2023-09-08,330.4542541503906,332.32269403883413,325.699163331797,326.3219766279449,19530100,MSFT
2023-09-11,334.0823974609375,334.556929093658,331.60103960424,333.3903759343724,16583300,MSFT
2023-09-12,327.9827880859375,332.94550339059816,327.69612019842117,331.9865748697913,17565500,MSFT
2023-09-13,332.22381591796875,333.0048063818992,327.38965178199726,327.52803797035625,16544400,MSFT
2023-09-14,334.8337097167969,336.9690265009899,332.7280191029121,335.27855480966366,20267000,MSFT
2023-09-15,326.4504699707031,333.5485015094664,325.8869694008101,333.0740001194204,37666900,MSFT
2023-09-18,325.3037414550781,326.6284415872305,322.63455018467687,324.058114839662,16834200,MSFT
2023-09-19,324.8984069824219,325.6299802911353,320.8056813654168,322.44673584714667,16505900,MSFT
2023-09-20,317.10833740234375,325.82766263304757,316.85132586781475,325.74858912301113,21436500,MSFT
2023-09-21,315.88250732421875,321.6360782353787,311.40421928226147,315.6156002828941,35529500,MSFT
2023-09-22,313.39129638671875,317.78061558235316,312.54109771841047,317.6520947233704,21447900,MSFT
2023-09-25,313.91522216796875,314.04374301753984,311.4042083579565,312.9760545512673,17836000,MSFT
2023-09-26,308.576904296875,312.27420215829727,306.4810789726441,311.5327634853885,26297600,MSFT
2023-09-27,309.2194519042969,310.7121944558891,306.1548329521496,308.7350248311766,19410100,MSFT
2023-09-28,310.0597839355469,311.87877653956156,305.9176107720618,307.4400098031896,19683600,MSFT
2023-09-29,312.1456604003906,315.82319717862225,311.38446094140835,314.12283006246753,24140300,MSFT
2023-10-02,318.1265869140625,318.21558609786393,311.58216015238867,312.66960950158256,20570000,MSFT
2023-10-03,309.8126220703125,317.7213009072656,307.657484158639,317.1676656330005,21033500,MSFT
2023-10-04,315.31903076171875,316.38671934680445,310.4156581127954,310.4453144529802,20720100,MSFT
2023-10-05,315.71441650390625,316.327364401189,311.3053368933147,315.4475094779053,16965600,MSFT
2023-10-06,323.5242614746094,325.4322228400408,312.6893506739022,312.93649686639475,25645500,MSFT
2023-10-09,326.0550842285156,326.529585679886,319.49086590519653,321.0429514638944,19891200,MSFT
2023-10-10,324.6413879394531,327.32044439073553,323.92960565259705,327.1820280328287,20557100,MSFT
2023-10-11,328.6253967285156,329.020824643838,325.3828395521265,327.42918731045415,20063200,MSFT
2023-10-12,327.3797302246094,329.82153576980227,324.9675810152199,326.7964688409997,19313100,MSFT
2023-10-13,323.98895263671875,330.019296623983,322.6345659293272,328.5858665652145,21072400,MSFT
2023-10-16,328.8428955078125,332.3029426566613,326.82617386510276,327.2710189684246,22158000,MSFT
2023-10-17,328.2695007324219,329.65351356385685,323.67258696373347,325.8276948133406,18338500,MSFT
2023-10-18,326.3417053222656,331.75916074567095,324.55236929454276,328.6945419118804,23153600,MSFT
2023-10-19,327.5379333496094,333.0344625947889,327.1326099487148,328.35844548463956,25052100,MSFT
2023-10-20,322.9410400390625,328.13111072358873,321.73496526369917,327.9333816774439,25012600,MSFT
2023-10-23,325.560791015625,328.9318691915997,320.68707463176605,321.7547330640911,24374700,MSFT
2023-10-24,326.7569580078125,328.0520017824309,323.86041156041205,327.5181575017648,31153600,MSFT
2023-10-25,336.7812194824219,342.24809258313576,333.7660175404183,341.08153951297123,55053800,MSFT
2023-10-26,324.1470642089844,337.73020885432555,323.20789664024323,336.6526551102611,37828500,MSFT
2023-10-27,326.045166015625,332.8762909295408,324.65125776087774,326.6580837937659,29856500,MSFT
2023-10-30,333.4595642089844,335.5751503381647,328.04210819348634,329.60408920215934,22828100,MSFT
2023-10-31,334.2503967285156,335.1302516935357,330.86945356194263,334.9819700053902,20265300,MSFT
2023-11-01,342.11956787109375,343.45416345864317,335.7728398301243,335.9112561909914,28158800,MSFT
2023-11-02,344.3439025878906,344.8480603761851,340.83440806099617,343.2762139918915,24348100,MSFT
2023-11-03,348.77276611328125,350.34464276794165,343.36520510875204,345.63896864627054,23624000,MSFT
2023-11-06,352.46014404296875,353.4586243635472,349.31645156155355,349.4153160772212,23828300,MSFT
2023-11-07,356.4145202636719,358.3224819200667,353.54763002740117,355.29741447617323,25833900,MSFT
2023-11-08,359.0540466308594,359.7163816170377,356.4342725186346,357.55137827923454,26767800,MSFT
2023-11-09,356.5726623535156,360.62586616316025,356.2464124670446,358.1642694379123,24847300,MSFT
2023-11-10,365.4501647949219,365.8752490282028,356.9483292832311,357.36351801413326,28042100,MSFT
2023-11-13,362.4942626953125,364.2638379125878,361.7231677677131,364.01669171567505,19986500,MSFT
2023-11-14,366.0433349609375,367.7041805891428,363.1566838302052,366.77490833178183,27683900,MSFT
2023-11-15,366.19189453125,369.6193319212851,363.65595302337914,367.78673199342217,26860100,MSFT
2023-11-16,372.63079833984375,372.8090975451965,366.6971350089113,367.469795129225,27182300,MSFT
2023-11-17,366.3702087402344,370.84767066024057,363.5470174090878,370.09481157714856,40157000,MSFT
2023-11-20,373.8888244628906,375.305362924845,367.5094133597198,367.7273446792859,52465100,MSFT
2023-11-21,369.5599365234375,372.6802933507884,367.62827122388927,372.13548017935176,28423100,MSFT
2023-11-22,374.294921875,376.21667138013174,371.44201414653855,374.44350452118096,23345300,MSFT
2023-11-24,373.8788757324219,374.4138035112927,371.61044336899096,373.7798105540461,10176600,MSFT
2023-11-27,375.04779052734375,377.05872006421737,372.6604918874323,373.23502159050327,22179200,MSFT
2023-11-28,379.0993347167969,379.3965000397917,374.6020413692927,374.7902561506727,20453100,MSFT
2023-11-29,375.2855529785156,380.68425789892774,373.88881549531266,380.1493603159181,28963400,MSFT
2023-11-30,375.3449401855469,376.51383062398844,371.937303812454,374.9288785524772,30554400,MSFT
2023-12-01,370.98638916015625,374.6020416682448,367.8164846369156,373.21521977574577,33020400,MSFT
2023-12-04,365.6668701171875,366.04326940024094,359.48556013374906,365.62723800249125,32063300,MSFT
2023-12-05,369.0151062011719,369.56983497989864,362.18003142507666,363.00223923563857,23065000,MSFT
2023-12-06,365.3300476074219,370.6594334670261,364.5673032138948,370.025470775232,21182100,MSFT
2023-12-07,367.4598693847656,367.95516505438763,362.8734266471938,364.76545973280383,23118900,MSFT
2023-12-08,370.708984375,370.93680102116286,364.765436714598,365.7263114622475,20144800,MSFT
2023-12-11,367.80657958984375,368.10377515204266,362.6555223800224,365.01313478005966,27708800,MSFT
2023-12-12,370.85760498046875,370.8972371001198,366.97447347680867,367.36081862489453,24838300,MSFT
2023-12-13,370.84765625,374.0869091144722,367.2815215613571,372.48212583174757,30955500,MSFT
2023-12-14,362.4870910644531,370.24343838413614,360.70403869901645,369.79766017755225,43277500,MSFT
2023-12-15,367.241943359375,368.8962139906386,362.8337997442001,363.39844407099264,78478200,MSFT
2023-12-18,369.14385986328125,369.4905728812435,365.2112110016812,365.9739856872879,21802900,MSFT
2023-12-19,369.74810791015625,369.74810791015625,366.36027245806446,367.9947420109948,20603700,MSFT
2023-12-20,367.1329650878906,372.4920679743351,367.0438154931247,371.47176008252643,26316700,MSFT
2023-12-21,370.0254821777344,370.8872917707244,366.5584126323143,369.0546918220557,17708000,MSFT
2023-12-22,371.05572509765625,371.65008600262695,369.20332395768446,370.16419885542587,17091100,MSFT
2023-12-26,371.13494873046875,373.393495737859,369.98585916804944,371.47174615266005,12673100,MSFT
2023-12-27,370.550537109375,371.5312129344826,369.30238225527376,370.1741075355698,14905400,MSFT
2023-12-28,371.7491149902344,372.9180055102288,370.6396575319042,371.83826458273074,14327000,MSFT
2023-12-29,372.501953125,373.6114105209222,369.9660418684788,372.4623210093037,18723000,MSFT
2024-01-02,367.380615234375,372.3632885983454,363.319184585885,370.3424737462839,25258600,MSFT
2024-01-03,367.1131591796875,369.7481357898977,365.04282689247566,365.5381225658885,23083500,MSFT
2024-01-04,364.4781799316406,369.5896348719219,363.71543548306664,367.1825051718643,20901500,MSFT
2024-01-05,364.28997802734375,368.559424433647,363.0517388090319,365.4985007136341,20987000,MSFT
2024-01-08,371.1646728515625,371.66988411040546,365.53812127674354,365.8253710003868,23134000,MSFT
2024-01-09,372.2543029785156,372.4524030948654,367.69757707621847,368.50986917545833,20830000,MSFT
2024-01-10,379.16864013671875,380.5554922110054,372.7793440678221,372.8288615431399,25514200,MSFT
2024-01-11,381.01116943359375,387.00423522356067,376.8011560453087,382.3682747948277,27850800,MSFT
2024-01-12,384.8150634765625,385.0230792174473,381.03099686567634,381.8630900596674,21645700,MSFT
2024-01-16,386.5980529785156,390.32268591338345,383.9729920985464,389.95617197189966,27202300,MSFT
2024-01-17,385.8056335449219,386.4395963207224,381.1894739959276,384.32966203351646,22234100,MSFT
2024-01-18,390.16424560546875,390.2831117413872,386.4495277057587,388.03448005572534,23392100,MSFT
2024-01-19,394.9190979003906,394.9190979003906,389.797726916255,392.0364732172694,29272000,MSFT
2024-01-22,392.77935791015625,396.85067355830614,389.88681807260593,396.256312744514,27016900,MSFT
2024-01-23,395.14691162109375,395.6224063859319,390.2236710516202,392.02655469237413,20525900,MSFT
2024-01-24,398.7724609375,401.81358370975624,396.68232764982235,397.7620686193911,24867000,MSFT
2024-01-25,401.06072998046875,403.18061005906736,398.74274976275865,400.5159168098495,21021200,MSFT
2024-01-26,400.12957763671875,402.3485229332517,398.64369053415635,400.5654402719064,17803300,MSFT
2024-01-29,405.8651123046875,406.12267574413715,400.52581011271667,402.23954412902646,24510200,MSFT
2024-01-30,404.7457580566406,409.1637874714355,402.62590806756356,408.3812419896785,33477600,MSFT
2024-01-31,393.8393249511719,411.41243736511643,393.47281096125835,403.1310773427729,47871100,MSFT
2024-02-01,399.98095703125,404.16125355914335,398.0195753589577,398.0492918889721,30657700,MSFT
2024-02-02,407.3509521484375,408.7674904401441,399.7630192269887,400.01066704989324,28245000,MSFT
2024-02-05,401.8333740234375,407.29154202131053,400.18898875911304,406.0433872498531,25352300,MSFT
2024-02-06,401.67486572265625,404.13154308563696,399.11915341177513,402.0612108490808,18382600,MSFT
2024-02-07,410.15435791015625,410.4020057606588,403.5669311328783,403.60656325348486,22340500,MSFT
2024-02-08,410.2137756347656,411.65014520614363,408.6486545795197,410.1543425713037,21225300,MSFT
2024-02-09,416.5931396484375,416.86061863442,411.18451986779826,411.34301809604267,22032800,MSFT
2024-02-12,411.3529357910156,416.7813565415955,410.84772457529965,416.6030573703238,21202900,MSFT
2024-02-13,402.4971008300781,406.21181854248556,399.5946753127585,401.13007987504017,27824900,MSFT
2024-02-14,406.3873596191406,406.73471379055,401.50465451788693,404.97813565927675,20401200,MSFT
2024-02-15,403.4795837402344,406.03011869599004,401.22679392364836,405.0476293953427,21825500,MSFT
2024-02-16,400.9985046386719,405.19646556123695,400.38320711756694,404.86894895397035,22281100,MSFT
2024-02-20,399.7381286621094,401.4252298435828,394.9943472213883,400.18470090734456,24307900,MSFT
2024-02-21,399.1327209472656,399.2419032387698,394.21031077919827,397.1379710817067,18631100,MSFT
2024-02-22,408.531005859375,409.70205797134184,405.4743557171247,407.08207646174907,27009900,MSFT
2024-02-23,407.2309265136719,412.7090915973696,405.87131159465224,412.5205590554713,16295900,MSFT
2024-02-26,404.4521484375,409.0371386513167,404.2734892487182,408.34243031561954,16193500,MSFT
2024-02-27,404.39263916015625,405.22627106063214,400.7901378959309,404.898754425873,14835800,MSFT
2024-02-28,404.63079833984375,406.1988137086949,402.24898865810695,405.0873045429746,13183100,MSFT
2024-02-29,410.5059509277344,411.06170550216336,402.84444253870316,405.5438348800808,31947300,MSFT
2024-03-01,412.3518371582031,412.71902889421233,407.76684684717014,408.153876143975,17800300,MSFT
2024-03-04,411.7762451171875,414.18782621068357,409.19593875466035,410.307447886493,17596000,MSFT
2024-03-05,399.59918212890625,411.1112969231929,397.6044321579871,410.8234857245891,26919200,MSFT
2024-03-06,399.04345703125,402.0902036474927,395.37150921419715,399.91679432847235,22344100,MSFT
2024-03-07,406.0400390625,406.67517415608603,399.19229481283145,403.04290164123864,18718500,MSFT
2024-03-08,403.14215087890625,407.3103404061873,401.2664565057241,404.8689575439801,17971700,MSFT
2024-03-11,401.4549865722656,402.60620101714727,398.2197078201783,400.70076560147066,16120800,MSFT
2024-03-12,412.13348388671875,412.4212950799544,403.70782104780903,404.5315189350478,22457000,MSFT
2024-03-13,411.95489501953125,415.0115452878592,408.3325562328795,414.9321647542621,17115900,MSFT
2024-03-14,421.9981994628906,424.5785058716351,414.8229687362819,417.05592096351893,34157300,MSFT
2024-03-15,413.264892578125,419.39806083838096,409.6623914264508,416.1131423873529,45049800,MSFT
2024-03-18,414.1580505371094,417.54221722990445,410.6448639845401,411.111304092611,20106000,MSFT
2024-03-19,418.21710205078125,418.4751417976777,412.40148582557026,414.66420971411236,19837900,MSFT
2024-03-20,422.00811767578125,422.7325672103819,417.472736496582,418.8025799169323,17860100,MSFT
2024-03-21,426.1167297363281,427.55575544088225,423.9234830206928,426.5732359122919,21296200,MSFT
2024-03-22,425.4915466308594,426.6030558566972,422.8417934382558,426.4442947841674,17636500,MSFT
2024-03-25,419.6560363769531,424.1715798565736,418.41550744623606,422.0180083068545,18060500,MSFT
2024-03-26,418.4552307128906,422.76234370981615,418.1575158713517,422.3852180529654,16725600,MSFT
2024-03-27,418.2369079589844,421.23404544961727,415.83526074059097,421.2241115258407,16705000,MSFT
2024-03-28,417.53228759765625,418.6735682140503,415.94440442920035,417.7704594727013,21871200,MSFT
2024-04-01,421.3531188964844,424.64797113919235,419.0209183546172,420.7378213676411,16316000,MSFT
2024-04-02,418.2468566894531,419.17973696688534,414.6741269340057,416.9269168072685,17912000,MSFT
2024-04-03,417.26434326171875,420.0530500088036,415.91463197146663,416.54979735190346,16502300,MSFT
2024-04-04,414.7138366699219,425.4220921238306,414.4061878822782,421.769951509971,19370900,MSFT
2024-04-05,422.2958984375,423.2784179752705,415.1504697507563,416.8276673390752,16544300,MSFT
2024-04-08,421.3729553222656,424.0425761054586,420.09272093696904,421.9485777283347,14272400,MSFT
2024-04-09,423.0501708984375,424.4991003259259,418.4254750382327,423.20896224870864,12512300,MSFT
2024-04-10,420.0530700683594,420.81722505973426,416.5200457584293,418.99116993330387,16216600,MSFT
2024-04-11,424.6876525878906,426.1167444183971,419.15984809671994,422.5936541739285,17966400,MSFT
2024-04-12,418.703369140625,421.9585162359949,416.58950274190113,420.8370731015467,19232100,MSFT
2024-04-15,410.5059509277344,423.5860815606245,410.2975202475589,423.36774724307367,20273500,MSFT
2024-04-16,411.43878173828125,415.2298454910269,410.5952462785095,411.42887810136665,16765600,MSFT
2024-04-17,408.7195739746094,415.70624190109544,407.22100522560083,414.0885872118868,15855500,MSFT
2024-04-18,401.2069396972656,408.769230365435,400.8893872722647,407.5187673684452,21029900,MSFT
2024-04-19,396.095947265625,402.4077746386735,394.7561698730406,400.9687488676842,30276500,MSFT
2024-04-22,397.9219970703125,399.7976914523607,392.7514806878664,397.04865981007964,20286900,MSFT
2024-04-23,404.48193359375,405.10716505974153,400.0060952402287,401.1771473553241,15734500,MSFT
2024-04-24,405.9606628417969,409.34482984718727,403.6979389840594,406.45687447977747,15065300,MSFT
2024-04-25,396.0165710449219,396.8601368410158,385.08998167747234,391.04452101034235,40586500,MSFT
2024-04-26,403.2414245605469,409.87080464048637,402.6856699602139,409.04710666417816,29694700,MSFT
2024-04-29,399.20220947265625,403.2413789354232,396.165397076456,402.17947890315463,19582100,MSFT
2024-04-30,386.380126953125,399.112934090919,386.2213658866136,398.44799719369325,28781400,MSFT
2024-05-01,391.9476013183594,398.67622906449674,387.3526772876393,389.63523841829954,23562500,MSFT
2024-05-02,394.8256530761719,396.89981398666424,391.6598205584853,394.64702416400013,17709400,MSFT
2024-05-03,403.5788269042969,404.06510458639696,398.815177316325,399.2320083912343,17446700,MSFT
2024-05-06,410.4067077636719,410.7937370714025,403.29101993493754,405.66292597330005,16996600,MSFT
2024-05-07,406.23846435546875,411.5280963898112,405.99035858276767,411.51816246727145,20018200,MSFT
2024-05-08,407.429443359375,409.1066410493604,403.6284454091321,405.07740513834375,11792300,MSFT
2024-05-09,409.19598388671875,409.5929471509629,406.0003796370662,407.45924310508923,14689700,MSFT
2024-05-10,411.59759521484375,412.23276061100023,408.67986853475014,409.8112455392715,13402300,MSFT
2024-05-13,410.5853271484375,415.18025140614657,407.7073059282806,414.84283115281045,15440200,MSFT
2024-05-14,413.40380859375,414.3267549073316,408.43175863614476,408.8981987547859,15109300,MSFT
2024-05-15,420.6317138671875,421.3575004372611,414.85533751236306,415.48169669269,22239500,MSFT
2024-05-16,418.5538330078125,422.9582208339026,417.91755229509,419.35914332573157,17530100,MSFT
2024-05-17,417.7783203125,420.4726599302369,415.6109428181483,420.09485405964773,15352200,MSFT
2024-05-20,422.878662109375,424.30037978174784,417.55961512858175,417.778343258253,16272100,MSFT
2024-05-21,426.5572814941406,430.46453247000767,422.3915253519068,424.36004826198655,21453300,MSFT
2024-05-22,428.0286865234375,429.9077641693655,424.6583193119375,427.60118209872775,18073700,MSFT
2024-05-23,424.529052734375,431.09086617504613,422.95820916796526,430.4645069803894,17211700,MSFT
2024-05-24,427.6707763671875,428.565562226306,421.95405016489985,424.71796179341015,11845800,MSFT
2024-05-28,427.829833984375,428.32694058725485,424.1313596453095,427.1438244451224,15718000,MSFT
2024-05-29,426.6865234375,428.44627000677747,423.22665032702537,423.22665032702537,15517100,MSFT
2024-05-30,412.2704162597656,421.84466424386284,411.84288150879064,421.84466424386284,28424800,MSFT
2024-05-31,412.7277526855469,414.3383733012913,402.1692127903504,414.3383733012913,47995300,MSFT
2024-06-03,411.1270446777344,414.02020882309534,406.553688084388,413.1254229827006,17484700,MSFT
2024-06-04,413.6623229980469,414.03017705380546,407.30928563189894,410.04337212748766,14348900,MSFT
2024-06-05,421.5563659667969,421.6259378345122,413.89096003424896,415.39223173706347,16988000,MSFT
2024-06-06,422.0633850097656,422.848821948627,418.14618249774657,421.5563568996983,14861300,MSFT
